case_id,dataset_name,painting_id,mask_id,mask_type,opencv_clean_path,opencv_damaged_path,opencv_mask_path,opencv_restored_path,opencv_runtime_seconds,opencv_output_written,opencv_status,opencv_issue,opencv_source_rows,lama_mask_area_pixels,lama_clean_path,lama_damaged_path,lama_mask_path,lama_restored_path,lama_runtime_seconds,lama_output_written,lama_status,lama_issue,lama_iopaint_returncode,lama_source_rows,restoration_pair_status
canonical__p042_loss_large,canonical,p042,p042_loss_large,loss_large,data/processed/clean/p042_clean.png,data/processed/masked/p042_loss_large_damaged.png,data/processed/masks/p042_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p042_loss_large_restored_opencv_telea.png,0.4815576000255532,True,ok,,1,41198,data\processed\clean\p042_clean.png,data\processed\masked\p042_loss_large_damaged.png,data\processed\masks\p042_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p042_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p042_loss_small,canonical,p042,p042_loss_small,loss_small,data/processed/clean/p042_clean.png,data/processed/masked/p042_loss_small_damaged.png,data/processed/masks/p042_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p042_loss_small_restored_opencv_telea.png,0.4585609999485314,True,ok,,1,12656,data\processed\clean\p042_clean.png,data\processed\masked\p042_loss_small_damaged.png,data\processed\masks\p042_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p042_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p042_mixed_damage,canonical,p042,p042_mixed_damage,mixed_damage,data/processed/clean/p042_clean.png,data/processed/masked/p042_mixed_damage_damaged.png,data/processed/masks/p042_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p042_mixed_damage_restored_opencv_telea.png,0.488968699995894,True,ok,,1,40981,data\processed\clean\p042_clean.png,data\processed\masked\p042_mixed_damage_damaged.png,data\processed\masks\p042_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p042_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p042_scratch_thin,canonical,p042,p042_scratch_thin,scratch_thin,data/processed/clean/p042_clean.png,data/processed/masked/p042_scratch_thin_damaged.png,data/processed/masks/p042_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p042_scratch_thin_restored_opencv_telea.png,0.474107600050047,True,ok,,1,8067,data\processed\clean\p042_clean.png,data\processed\masked\p042_scratch_thin_damaged.png,data\processed\masks\p042_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p042_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p042_zero_control,canonical,p042,p042_zero_control,zero_control,data/processed/clean/p042_clean.png,data/processed/masked/p042_zero_control_damaged.png,data/processed/masks/p042_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p042_zero_control_restored_opencv_telea.png,0.418614299967885,True,ok,,1,0,data\processed\clean\p042_clean.png,data\processed\masked\p042_zero_control_damaged.png,data\processed\masks\p042_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p042_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p043_loss_large,canonical,p043,p043_loss_large,loss_large,data/processed/clean/p043_clean.png,data/processed/masked/p043_loss_large_damaged.png,data/processed/masks/p043_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p043_loss_large_restored_opencv_telea.png,0.5410738000064157,True,ok,,1,64562,data\processed\clean\p043_clean.png,data\processed\masked\p043_loss_large_damaged.png,data\processed\masks\p043_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p043_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p043_loss_small,canonical,p043,p043_loss_small,loss_small,data/processed/clean/p043_clean.png,data/processed/masked/p043_loss_small_damaged.png,data/processed/masks/p043_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p043_loss_small_restored_opencv_telea.png,0.4461792999645695,True,ok,,1,14983,data\processed\clean\p043_clean.png,data\processed\masked\p043_loss_small_damaged.png,data\processed\masks\p043_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p043_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p043_mixed_damage,canonical,p043,p043_mixed_damage,mixed_damage,data/processed/clean/p043_clean.png,data/processed/masked/p043_mixed_damage_damaged.png,data/processed/masks/p043_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p043_mixed_damage_restored_opencv_telea.png,0.5099370999960229,True,ok,,1,50181,data\processed\clean\p043_clean.png,data\processed\masked\p043_mixed_damage_damaged.png,data\processed\masks\p043_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p043_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p043_scratch_thin,canonical,p043,p043_scratch_thin,scratch_thin,data/processed/clean/p043_clean.png,data/processed/masked/p043_scratch_thin_damaged.png,data/processed/masks/p043_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p043_scratch_thin_restored_opencv_telea.png,0.4443499000044539,True,ok,,1,6818,data\processed\clean\p043_clean.png,data\processed\masked\p043_scratch_thin_damaged.png,data\processed\masks\p043_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p043_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p043_zero_control,canonical,p043,p043_zero_control,zero_control,data/processed/clean/p043_clean.png,data/processed/masked/p043_zero_control_damaged.png,data/processed/masks/p043_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p043_zero_control_restored_opencv_telea.png,0.4176444999757223,True,ok,,1,0,data\processed\clean\p043_clean.png,data\processed\masked\p043_zero_control_damaged.png,data\processed\masks\p043_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p043_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p044_loss_large,canonical,p044,p044_loss_large,loss_large,data/processed/clean/p044_clean.png,data/processed/masked/p044_loss_large_damaged.png,data/processed/masks/p044_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p044_loss_large_restored_opencv_telea.png,0.4761584000079892,True,ok,,1,57276,data\processed\clean\p044_clean.png,data\processed\masked\p044_loss_large_damaged.png,data\processed\masks\p044_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p044_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p044_loss_small,canonical,p044,p044_loss_small,loss_small,data/processed/clean/p044_clean.png,data/processed/masked/p044_loss_small_damaged.png,data/processed/masks/p044_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p044_loss_small_restored_opencv_telea.png,0.4012228000210598,True,ok,,1,19904,data\processed\clean\p044_clean.png,data\processed\masked\p044_loss_small_damaged.png,data\processed\masks\p044_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p044_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p044_mixed_damage,canonical,p044,p044_mixed_damage,mixed_damage,data/processed/clean/p044_clean.png,data/processed/masked/p044_mixed_damage_damaged.png,data/processed/masks/p044_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p044_mixed_damage_restored_opencv_telea.png,0.4831150999525562,True,ok,,1,42711,data\processed\clean\p044_clean.png,data\processed\masked\p044_mixed_damage_damaged.png,data\processed\masks\p044_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p044_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p044_scratch_thin,canonical,p044,p044_scratch_thin,scratch_thin,data/processed/clean/p044_clean.png,data/processed/masked/p044_scratch_thin_damaged.png,data/processed/masks/p044_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p044_scratch_thin_restored_opencv_telea.png,0.4001096999854781,True,ok,,1,7833,data\processed\clean\p044_clean.png,data\processed\masked\p044_scratch_thin_damaged.png,data\processed\masks\p044_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p044_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p044_zero_control,canonical,p044,p044_zero_control,zero_control,data/processed/clean/p044_clean.png,data/processed/masked/p044_zero_control_damaged.png,data/processed/masks/p044_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p044_zero_control_restored_opencv_telea.png,0.4071043999865651,True,ok,,1,0,data\processed\clean\p044_clean.png,data\processed\masked\p044_zero_control_damaged.png,data\processed\masks\p044_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p044_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p045_loss_large,canonical,p045,p045_loss_large,loss_large,data/processed/clean/p045_clean.png,data/processed/masked/p045_loss_large_damaged.png,data/processed/masks/p045_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p045_loss_large_restored_opencv_telea.png,0.4525372000061907,True,ok,,1,53249,data\processed\clean\p045_clean.png,data\processed\masked\p045_loss_large_damaged.png,data\processed\masks\p045_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p045_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p045_loss_small,canonical,p045,p045_loss_small,loss_small,data/processed/clean/p045_clean.png,data/processed/masked/p045_loss_small_damaged.png,data/processed/masks/p045_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p045_loss_small_restored_opencv_telea.png,0.3931588999694213,True,ok,,1,21737,data\processed\clean\p045_clean.png,data\processed\masked\p045_loss_small_damaged.png,data\processed\masks\p045_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p045_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p045_mixed_damage,canonical,p045,p045_mixed_damage,mixed_damage,data/processed/clean/p045_clean.png,data/processed/masked/p045_mixed_damage_damaged.png,data/processed/masks/p045_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p045_mixed_damage_restored_opencv_telea.png,0.4354757000110112,True,ok,,1,40681,data\processed\clean\p045_clean.png,data\processed\masked\p045_mixed_damage_damaged.png,data\processed\masks\p045_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p045_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p045_scratch_thin,canonical,p045,p045_scratch_thin,scratch_thin,data/processed/clean/p045_clean.png,data/processed/masked/p045_scratch_thin_damaged.png,data/processed/masks/p045_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p045_scratch_thin_restored_opencv_telea.png,0.372052899969276,True,ok,,1,11850,data\processed\clean\p045_clean.png,data\processed\masked\p045_scratch_thin_damaged.png,data\processed\masks\p045_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p045_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p045_zero_control,canonical,p045,p045_zero_control,zero_control,data/processed/clean/p045_clean.png,data/processed/masked/p045_zero_control_damaged.png,data/processed/masks/p045_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p045_zero_control_restored_opencv_telea.png,0.3511419999995269,True,ok,,1,0,data\processed\clean\p045_clean.png,data\processed\masked\p045_zero_control_damaged.png,data\processed\masks\p045_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p045_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p046_loss_large,canonical,p046,p046_loss_large,loss_large,data/processed/clean/p046_clean.png,data/processed/masked/p046_loss_large_damaged.png,data/processed/masks/p046_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p046_loss_large_restored_opencv_telea.png,0.4825035000103526,True,ok,,1,47717,data\processed\clean\p046_clean.png,data\processed\masked\p046_loss_large_damaged.png,data\processed\masks\p046_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p046_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p046_loss_small,canonical,p046,p046_loss_small,loss_small,data/processed/clean/p046_clean.png,data/processed/masked/p046_loss_small_damaged.png,data/processed/masks/p046_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p046_loss_small_restored_opencv_telea.png,0.4076286999625154,True,ok,,1,20189,data\processed\clean\p046_clean.png,data\processed\masked\p046_loss_small_damaged.png,data\processed\masks\p046_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p046_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p046_mixed_damage,canonical,p046,p046_mixed_damage,mixed_damage,data/processed/clean/p046_clean.png,data/processed/masked/p046_mixed_damage_damaged.png,data/processed/masks/p046_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p046_mixed_damage_restored_opencv_telea.png,0.4545876000192947,True,ok,,1,46483,data\processed\clean\p046_clean.png,data\processed\masked\p046_mixed_damage_damaged.png,data\processed\masks\p046_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p046_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p046_scratch_thin,canonical,p046,p046_scratch_thin,scratch_thin,data/processed/clean/p046_clean.png,data/processed/masked/p046_scratch_thin_damaged.png,data/processed/masks/p046_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p046_scratch_thin_restored_opencv_telea.png,0.414332700020168,True,ok,,1,8893,data\processed\clean\p046_clean.png,data\processed\masked\p046_scratch_thin_damaged.png,data\processed\masks\p046_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p046_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p046_zero_control,canonical,p046,p046_zero_control,zero_control,data/processed/clean/p046_clean.png,data/processed/masked/p046_zero_control_damaged.png,data/processed/masks/p046_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p046_zero_control_restored_opencv_telea.png,0.348594699986279,True,ok,,1,0,data\processed\clean\p046_clean.png,data\processed\masked\p046_zero_control_damaged.png,data\processed\masks\p046_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p046_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p047_loss_large,canonical,p047,p047_loss_large,loss_large,data/processed/clean/p047_clean.png,data/processed/masked/p047_loss_large_damaged.png,data/processed/masks/p047_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p047_loss_large_restored_opencv_telea.png,0.6533121000393294,True,ok,,1,70753,data\processed\clean\p047_clean.png,data\processed\masked\p047_loss_large_damaged.png,data\processed\masks\p047_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p047_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p047_loss_small,canonical,p047,p047_loss_small,loss_small,data/processed/clean/p047_clean.png,data/processed/masked/p047_loss_small_damaged.png,data/processed/masks/p047_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p047_loss_small_restored_opencv_telea.png,0.5930532999918796,True,ok,,1,17490,data\processed\clean\p047_clean.png,data\processed\masked\p047_loss_small_damaged.png,data\processed\masks\p047_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p047_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p047_mixed_damage,canonical,p047,p047_mixed_damage,mixed_damage,data/processed/clean/p047_clean.png,data/processed/masked/p047_mixed_damage_damaged.png,data/processed/masks/p047_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p047_mixed_damage_restored_opencv_telea.png,0.6227921999525279,True,ok,,1,48787,data\processed\clean\p047_clean.png,data\processed\masked\p047_mixed_damage_damaged.png,data\processed\masks\p047_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p047_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p047_scratch_thin,canonical,p047,p047_scratch_thin,scratch_thin,data/processed/clean/p047_clean.png,data/processed/masked/p047_scratch_thin_damaged.png,data/processed/masks/p047_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p047_scratch_thin_restored_opencv_telea.png,0.5670357000199147,True,ok,,1,13684,data\processed\clean\p047_clean.png,data\processed\masked\p047_scratch_thin_damaged.png,data\processed\masks\p047_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p047_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p047_zero_control,canonical,p047,p047_zero_control,zero_control,data/processed/clean/p047_clean.png,data/processed/masked/p047_zero_control_damaged.png,data/processed/masks/p047_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p047_zero_control_restored_opencv_telea.png,0.5169967000256293,True,ok,,1,0,data\processed\clean\p047_clean.png,data\processed\masked\p047_zero_control_damaged.png,data\processed\masks\p047_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p047_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p048_loss_large,canonical,p048,p048_loss_large,loss_large,data/processed/clean/p048_clean.png,data/processed/masked/p048_loss_large_damaged.png,data/processed/masks/p048_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p048_loss_large_restored_opencv_telea.png,0.5058659999631345,True,ok,,1,69776,data\processed\clean\p048_clean.png,data\processed\masked\p048_loss_large_damaged.png,data\processed\masks\p048_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p048_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p048_loss_small,canonical,p048,p048_loss_small,loss_small,data/processed/clean/p048_clean.png,data/processed/masked/p048_loss_small_damaged.png,data/processed/masks/p048_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p048_loss_small_restored_opencv_telea.png,0.4028060999698937,True,ok,,1,18114,data\processed\clean\p048_clean.png,data\processed\masked\p048_loss_small_damaged.png,data\processed\masks\p048_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p048_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p048_mixed_damage,canonical,p048,p048_mixed_damage,mixed_damage,data/processed/clean/p048_clean.png,data/processed/masked/p048_mixed_damage_damaged.png,data/processed/masks/p048_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p048_mixed_damage_restored_opencv_telea.png,0.4571549999527633,True,ok,,1,41222,data\processed\clean\p048_clean.png,data\processed\masked\p048_mixed_damage_damaged.png,data\processed\masks\p048_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p048_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p048_scratch_thin,canonical,p048,p048_scratch_thin,scratch_thin,data/processed/clean/p048_clean.png,data/processed/masked/p048_scratch_thin_damaged.png,data/processed/masks/p048_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p048_scratch_thin_restored_opencv_telea.png,0.3967105000047013,True,ok,,1,8085,data\processed\clean\p048_clean.png,data\processed\masked\p048_scratch_thin_damaged.png,data\processed\masks\p048_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p048_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p048_zero_control,canonical,p048,p048_zero_control,zero_control,data/processed/clean/p048_clean.png,data/processed/masked/p048_zero_control_damaged.png,data/processed/masks/p048_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p048_zero_control_restored_opencv_telea.png,0.4168874999741092,True,ok,,1,0,data\processed\clean\p048_clean.png,data\processed\masked\p048_zero_control_damaged.png,data\processed\masks\p048_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p048_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p049_loss_large,canonical,p049,p049_loss_large,loss_large,data/processed/clean/p049_clean.png,data/processed/masked/p049_loss_large_damaged.png,data/processed/masks/p049_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p049_loss_large_restored_opencv_telea.png,0.4335362000274472,True,ok,,1,45001,data\processed\clean\p049_clean.png,data\processed\masked\p049_loss_large_damaged.png,data\processed\masks\p049_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p049_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p049_loss_small,canonical,p049,p049_loss_small,loss_small,data/processed/clean/p049_clean.png,data/processed/masked/p049_loss_small_damaged.png,data/processed/masks/p049_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p049_loss_small_restored_opencv_telea.png,0.3786885000299662,True,ok,,1,14475,data\processed\clean\p049_clean.png,data\processed\masked\p049_loss_small_damaged.png,data\processed\masks\p049_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p049_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p049_mixed_damage,canonical,p049,p049_mixed_damage,mixed_damage,data/processed/clean/p049_clean.png,data/processed/masked/p049_mixed_damage_damaged.png,data/processed/masks/p049_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p049_mixed_damage_restored_opencv_telea.png,0.4355884999968111,True,ok,,1,49278,data\processed\clean\p049_clean.png,data\processed\masked\p049_mixed_damage_damaged.png,data\processed\masks\p049_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p049_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p049_scratch_thin,canonical,p049,p049_scratch_thin,scratch_thin,data/processed/clean/p049_clean.png,data/processed/masked/p049_scratch_thin_damaged.png,data/processed/masks/p049_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p049_scratch_thin_restored_opencv_telea.png,0.3711357000283897,True,ok,,1,9601,data\processed\clean\p049_clean.png,data\processed\masked\p049_scratch_thin_damaged.png,data\processed\masks\p049_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p049_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p049_zero_control,canonical,p049,p049_zero_control,zero_control,data/processed/clean/p049_clean.png,data/processed/masked/p049_zero_control_damaged.png,data/processed/masks/p049_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p049_zero_control_restored_opencv_telea.png,0.3429304999881424,True,ok,,1,0,data\processed\clean\p049_clean.png,data\processed\masked\p049_zero_control_damaged.png,data\processed\masks\p049_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p049_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
canonical__p050_loss_large,canonical,p050,p050_loss_large,loss_large,data/processed/clean/p050_clean.png,data/processed/masked/p050_loss_large_damaged.png,data/processed/masks/p050_loss_large_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p050_loss_large_restored_opencv_telea.png,0.3801055999938398,True,ok,,1,54911,data\processed\clean\p050_clean.png,data\processed\masked\p050_loss_large_damaged.png,data\processed\masks\p050_loss_large_mask.png,data/processed/restored/lama/canonical/canonical__p050_loss_large_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p050_loss_small,canonical,p050,p050_loss_small,loss_small,data/processed/clean/p050_clean.png,data/processed/masked/p050_loss_small_damaged.png,data/processed/masks/p050_loss_small_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p050_loss_small_restored_opencv_telea.png,0.335344199964311,True,ok,,1,18082,data\processed\clean\p050_clean.png,data\processed\masked\p050_loss_small_damaged.png,data\processed\masks\p050_loss_small_mask.png,data/processed/restored/lama/canonical/canonical__p050_loss_small_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p050_mixed_damage,canonical,p050,p050_mixed_damage,mixed_damage,data/processed/clean/p050_clean.png,data/processed/masked/p050_mixed_damage_damaged.png,data/processed/masks/p050_mixed_damage_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p050_mixed_damage_restored_opencv_telea.png,0.3714534000027925,True,ok,,1,50756,data\processed\clean\p050_clean.png,data\processed\masked\p050_mixed_damage_damaged.png,data\processed\masks\p050_mixed_damage_mask.png,data/processed/restored/lama/canonical/canonical__p050_mixed_damage_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p050_scratch_thin,canonical,p050,p050_scratch_thin,scratch_thin,data/processed/clean/p050_clean.png,data/processed/masked/p050_scratch_thin_damaged.png,data/processed/masks/p050_scratch_thin_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p050_scratch_thin_restored_opencv_telea.png,0.2816909999819472,True,ok,,1,9208,data\processed\clean\p050_clean.png,data\processed\masked\p050_scratch_thin_damaged.png,data\processed\masks\p050_scratch_thin_mask.png,data/processed/restored/lama/canonical/canonical__p050_scratch_thin_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
canonical__p050_zero_control,canonical,p050,p050_zero_control,zero_control,data/processed/clean/p050_clean.png,data/processed/masked/p050_zero_control_damaged.png,data/processed/masks/p050_zero_control_mask.png,data\processed\restored\opencv_telea\canonical\canonical__p050_zero_control_restored_opencv_telea.png,0.2873098000418395,True,ok,,1,0,data\processed\clean\p050_clean.png,data\processed\masked\p050_zero_control_damaged.png,data\processed\masks\p050_zero_control_mask.png,data/processed/restored/lama/canonical/canonical__p050_zero_control_restored_lama.png,0.0,True,ok,zero_control copied without model inference,0,1,paired
damage_size__p001__loss_large__size_02pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_02pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_02pct_restored_opencv_telea.png,0.582912000012584,True,ok,,1,10169,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_02pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_02pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_02pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p001__loss_large__size_04pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_04pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_04pct_restored_opencv_telea.png,0.5902602000278421,True,ok,,1,20290,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_04pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_04pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_04pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
damage_size__p001__loss_large__size_06pct,damage_size,p001,,,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_06pct_mask.png,data\processed\restored\opencv_telea\damage_size\damage_size__p001__loss_large__size_06pct_restored_opencv_telea.png,0.6053121999721043,True,ok,,1,30565,data/processed/clean/p001_clean.png,data/processed/damaged/damage_size_sensitivity/p001__loss_large__size_06pct_damaged.png,data/processed/masks/damage_size_sensitivity/p001__loss_large__size_06pct_mask.png,data/processed/restored/lama/damage_size/damage_size__p001__loss_large__size_06pct_restored_lama.png,1.4609382327775366,True,ok,,0,1,paired
