neighbor_record_id,query_id,query_candidate_id,query_case_id,query_painting_id,query_model_id,lane,feature_model_id,image_role,region_id,neighbor_rank,neighbor_candidate_id,neighbor_case_id,neighbor_painting_id,neighbor_model_id,neighbor_recommendation_category,neighbor_manual_review_required,cosine_similarity,cosine_distance,secondary_feature_model_id,secondary_cosine_similarity,secondary_cosine_distance,secondary_query_embedding_id,secondary_neighbor_embedding_id,same_category,same_degradation_family,same_model,same_case,same_painting,query_embedding_id,neighbor_embedding_id,selection_reason,schema_version,status,issue
neighbor_f0ecddb2809d39334e36,query_01_portrait_figure_lower_risk,candidate__lama__synthetic_degradation__p001__dirt_dust__moderate__c00,synthetic_degradation__p001__dirt_dust__moderate,p001,lama,flagged,dinov2_vits14,restored,content_region,1,candidate__opencv_telea__canonical__p280__scratch_thin__c00,canonical__p280__scratch_thin,p280,opencv_telea,specialist_review_required,True,0.8097551465034485,0.1902448534965515,clip_vit_b32,0.7997482419013977,0.2002517580986023,fe__32f81b58b9083235950d,fe__b8fc28c0829d82230e42,True,True,False,False,False,fe__525676d7c0077e5d0baa,fe__ad19b146a7021112426f,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=portrait_figure,case_neighbors.v1,ok,
neighbor_3f7d092004b4794cd8ae,query_07_high_texture_brushwork_lower_risk,sd15__p00__s2026__63b2979234cc,damage_size__p223__loss_large__size_08pct,p223,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,5,candidate__opencv_telea__synthetic_degradation__p026__dirt_dust__mild__c00,synthetic_degradation__p026__dirt_dust__mild,p026,opencv_telea,suitable_for_preliminary_inspection,False,0.5692472457885742,0.4307527542114258,clip_vit_b32,0.8306925296783447,0.16930747032165527,fe__684735157c638699fff3,fe__68f3464354cc06a459ec,False,True,False,False,False,fe__8896ac1a9e193733b388,fe__fabe0f665f0731977020,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_4f31b6cbc34d66ed9b2b,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,flagged,dinov2_vits14,restored,content_region,1,candidate__opencv_telea__canonical__p245__loss_large__c00,canonical__p245__loss_large,p245,opencv_telea,do_not_rely_automatically,True,0.7158336043357849,0.2841663956642151,clip_vit_b32,0.8912408351898193,0.10875916481018066,fe__10a9bec33cbf9608f269,fe__b25953c56fb2c2465e2b,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__d3ac1d4cd7f7f439f10d,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_d5396ce61774230d64c4,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,flagged,dinov2_vits14,restored,content_region,2,candidate__opencv_telea__canonical__p245__mixed_damage__c00,canonical__p245__mixed_damage,p245,opencv_telea,specialist_review_required,True,0.7136353254318237,0.28636467456817627,clip_vit_b32,0.8569373488426208,0.14306265115737915,fe__10a9bec33cbf9608f269,fe__4ae014b5fb725b287ce5,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__3456a8e6c21731f70cd6,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_f1270f4ad8c4816dbe9d,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,flagged,dinov2_vits14,restored,content_region,3,candidate__opencv_telea__mask_robustness__p235__loss_large__target_12p5pct__variant_03__c00,mask_robustness__p235__loss_large__target_12p5pct__variant_03,p235,opencv_telea,do_not_rely_automatically,True,0.6958048343658447,0.3041951656341553,clip_vit_b32,0.8728495836257935,0.12715041637420654,fe__10a9bec33cbf9608f269,fe__8bdf405024db0c601553,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__f76368247d28cd30fca4,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_d4841dc7b43f907a79e5,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,flagged,dinov2_vits14,restored,content_region,4,candidate__opencv_telea__synthetic_degradation__p235__partial_transparency__mild__c00,synthetic_degradation__p235__partial_transparency__mild,p235,opencv_telea,specialist_review_required,True,0.6732538938522339,0.3267461061477661,clip_vit_b32,0.8620441555976868,0.13795584440231323,fe__10a9bec33cbf9608f269,fe__eda4783e76c4fc4e3728,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__56a221d956bd66cd6af6,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_25b50c83cfade02d708c,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,flagged,dinov2_vits14,restored,content_region,5,candidate__opencv_telea__mask_robustness__p235__loss_large__target_12p5pct__variant_02__c00,mask_robustness__p235__loss_large__target_12p5pct__variant_02,p235,opencv_telea,do_not_rely_automatically,True,0.6715587973594666,0.32844120264053345,clip_vit_b32,0.8721915483474731,0.12780845165252686,fe__10a9bec33cbf9608f269,fe__5d4d767f2797a5abb6ff,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__c1dec49786d2b3af985e,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_d259b62aa549b09bb8f9,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,lower_risk,dinov2_vits14,restored,content_region,1,candidate__opencv_telea__synthetic_degradation__p235__water_stain_dirt__moderate__c00,synthetic_degradation__p235__water_stain_dirt__moderate,p235,opencv_telea,suitable_for_preliminary_inspection,False,0.6803121566772461,0.3196878433227539,clip_vit_b32,0.8396574854850769,0.1603425145149231,fe__10a9bec33cbf9608f269,fe__343104a6a294ac1476ce,True,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__8d8bf423614a36a67b71,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_37bfa5dc8a9ad3c1d98a,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,lower_risk,dinov2_vits14,restored,content_region,2,candidate__opencv_telea__synthetic_degradation__p039__water_stain__severe__c00,synthetic_degradation__p039__water_stain__severe,p039,opencv_telea,suitable_for_preliminary_inspection,False,0.6266865730285645,0.37331342697143555,clip_vit_b32,0.8502895832061768,0.14971041679382324,fe__10a9bec33cbf9608f269,fe__5eb7e8e375d23244e1ce,False,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__e56a18e2be251d3fb6fa,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_50c5b92012595d69fcb3,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,lower_risk,dinov2_vits14,restored,content_region,3,candidate__opencv_telea__synthetic_degradation__p039__water_stain__moderate__c00,synthetic_degradation__p039__water_stain__moderate,p039,opencv_telea,suitable_for_preliminary_inspection,False,0.5874481201171875,0.4125518798828125,clip_vit_b32,0.8810005187988281,0.11899948120117188,fe__10a9bec33cbf9608f269,fe__1dbc0ba76870932794f2,False,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__61bc803469aa649c7dcc,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_e638796eb5db680ed7c9,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,lower_risk,dinov2_vits14,restored,content_region,4,candidate__opencv_telea__synthetic_degradation__p039__partial_transparency__mild__c00,synthetic_degradation__p039__partial_transparency__mild,p039,opencv_telea,suitable_for_preliminary_inspection,False,0.5840981006622314,0.41590189933776855,clip_vit_b32,0.872670590877533,0.12732940912246704,fe__10a9bec33cbf9608f269,fe__6435e8ea3e7dbf2686fc,False,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__a3f440f06ed9da9f8712,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_ad304221ed38c9d889d5,query_08_high_texture_brushwork_flagged,candidate__opencv_telea__canonical__p041__loss_large__c00,canonical__p041__loss_large,p041,opencv_telea,lower_risk,dinov2_vits14,restored,content_region,5,candidate__opencv_telea__damage_size__p039__loss_large__size_15pct__c00,damage_size__p039__loss_large__size_15pct,p039,opencv_telea,suitable_for_preliminary_inspection,False,0.5750170350074768,0.4249829649925232,clip_vit_b32,0.8772187232971191,0.12278127670288086,fe__10a9bec33cbf9608f269,fe__b0176d482bc71cfdd545,False,True,True,False,False,fe__efd8e9a37c9adda8a38c,fe__1ae045f4a75c73cd771c,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=high_texture_brushwork,case_neighbors.v1,ok,
neighbor_d180226d33593d33fb28,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,flagged,dinov2_vits14,restored,content_region,1,sd15__p00__s2026__bd24b4a9c570,canonical__p052__mixed_damage,p052,stable_diffusion_inpainting,specialist_review_required,True,0.7543181777000427,0.24568182229995728,clip_vit_b32,0.8881775140762329,0.11182248592376709,fe__d5057070ec081941cc7c,fe__801ce32bdfc53a10cf49,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__6dda480b9fcf584a5128,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_f3157d46b5e350e43138,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,flagged,dinov2_vits14,restored,content_region,2,sd15__p00__s2026__95817c6d3a59,mask_robustness__p052__loss_small__target_04p5pct__variant_04,p052,stable_diffusion_inpainting,specialist_review_required,True,0.7506600618362427,0.24933993816375732,clip_vit_b32,0.8768274784088135,0.12317252159118652,fe__d5057070ec081941cc7c,fe__4c301f32d49b23dc915a,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__133d2b6c78a83b118e9a,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_dba644bd54c192c123bc,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,flagged,dinov2_vits14,restored,content_region,3,candidate__hint_places2__canonical__p052__mixed_damage__c00,canonical__p052__mixed_damage,p052,hint_places2,specialist_review_required,True,0.7455662488937378,0.2544337511062622,clip_vit_b32,0.8926194906234741,0.10738050937652588,fe__d5057070ec081941cc7c,fe__5459244b486e57f7fb3f,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__b2021f9f81805f3efdf4,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_5d2ea285964e91494285,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,flagged,dinov2_vits14,restored,content_region,4,sd15__p00__s2026__5a2a754872db,mask_robustness__p052__loss_small__target_04p5pct__variant_03,p052,stable_diffusion_inpainting,specialist_review_required,True,0.744694709777832,0.25530529022216797,clip_vit_b32,0.8892989754676819,0.11070102453231812,fe__d5057070ec081941cc7c,fe__def757967c863757e134,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__b81a6d50b6284808a811,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_6fe857c49e423630baee,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,flagged,dinov2_vits14,restored,content_region,5,candidate__hint_places2__damage_size__p052__loss_large__size_20pct__c00,damage_size__p052__loss_large__size_20pct,p052,hint_places2,specialist_review_required,True,0.7439203858375549,0.25607961416244507,clip_vit_b32,0.8879029750823975,0.11209702491760254,fe__d5057070ec081941cc7c,fe__7b09e75d9de3194f6eb8,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__e63b5eabcdb3fd4ab1de,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_ba19cd6a37027855e9fa,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,lower_risk,dinov2_vits14,restored,content_region,1,candidate__hint_places2__synthetic_degradation__p052__partial_transparency__mild__c00,synthetic_degradation__p052__partial_transparency__mild,p052,hint_places2,suitable_for_preliminary_inspection,False,0.7281036972999573,0.2718963027000427,clip_vit_b32,0.8716892004013062,0.12831079959869385,fe__d5057070ec081941cc7c,fe__2dd390709eed8fed1212,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__a19b53a6072b11846a93,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_f30cc82d838c968f6d6b,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,lower_risk,dinov2_vits14,restored,content_region,2,candidate__hint_places2__synthetic_degradation__p052__water_stain__moderate__c00,synthetic_degradation__p052__water_stain__moderate,p052,hint_places2,suitable_for_preliminary_inspection,False,0.7184431552886963,0.2815568447113037,clip_vit_b32,0.8724948167800903,0.12750518321990967,fe__d5057070ec081941cc7c,fe__b8bfbd504b52a9be01fb,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__0b7e22a4007d00e79222,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_cbaf542b89fb56b74a87,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,lower_risk,dinov2_vits14,restored,content_region,3,candidate__hint_places2__synthetic_degradation__p052__water_stain__mild__c00,synthetic_degradation__p052__water_stain__mild,p052,hint_places2,suitable_for_preliminary_inspection,False,0.7173930406570435,0.28260695934295654,clip_vit_b32,0.8809138536453247,0.11908614635467529,fe__d5057070ec081941cc7c,fe__6cbb765779e6b77496dc,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__a0636ebc417e4db07f6b,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_5e966e91ac550c76905d,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,lower_risk,dinov2_vits14,restored,content_region,4,candidate__hint_places2__synthetic_degradation__p052__dirt_dust__severe__c00,synthetic_degradation__p052__dirt_dust__severe,p052,hint_places2,suitable_for_preliminary_inspection,False,0.7159329056739807,0.2840670943260193,clip_vit_b32,0.8857278823852539,0.1142721176147461,fe__d5057070ec081941cc7c,fe__434a53e8d375bc05bbd1,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__28619aaaa6db84c0f8ad,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_3a3dfec70e7d9a1a11d1,query_09_abstraction_surrealism_lower_risk,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,lower_risk,dinov2_vits14,restored,content_region,5,candidate__hint_places2__synthetic_degradation__p052__dirt_dust__moderate__c00,synthetic_degradation__p052__dirt_dust__moderate,p052,hint_places2,suitable_for_preliminary_inspection,False,0.7110397815704346,0.28896021842956543,clip_vit_b32,0.8834012746810913,0.11659872531890869,fe__d5057070ec081941cc7c,fe__08390df145f57eca6917,True,True,False,False,False,fe__38039759bfb2e665d0a6,fe__79afc419bd1b20f9bccd,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=lower_risk; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_a344fb855e889aa7a161,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,flagged,dinov2_vits14,restored,content_region,1,candidate__hint_places2__canonical__p039__mixed_damage__c00,canonical__p039__mixed_damage,p039,hint_places2,specialist_review_required,True,0.699346125125885,0.300653874874115,clip_vit_b32,0.892899215221405,0.10710078477859497,fe__999713a3c8e27ac73d2d,fe__bbb8f72f70f86449cd3a,True,True,False,False,False,fe__8983de9d705897502142,fe__923476de7d0cfddd440e,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_ed6e7cddbd711fccf47c,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,flagged,dinov2_vits14,restored,content_region,2,candidate__hint_places2__mask_robustness__p039__loss_large__target_12p5pct__variant_05__c00,mask_robustness__p039__loss_large__target_12p5pct__variant_05,p039,hint_places2,specialist_review_required,True,0.696712851524353,0.303287148475647,clip_vit_b32,0.8902318477630615,0.10976815223693848,fe__999713a3c8e27ac73d2d,fe__cedf10028ed4c7d7d92a,True,True,False,False,False,fe__8983de9d705897502142,fe__1b28a32b47bf7d5e9f20,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_4150c16619a63a28249a,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,flagged,dinov2_vits14,restored,content_region,3,sd15__p00__s2026__545b4b079617,canonical__p039__mixed_damage,p039,stable_diffusion_inpainting,specialist_review_required,True,0.6894059777259827,0.31059402227401733,clip_vit_b32,0.9116603136062622,0.08833968639373779,fe__999713a3c8e27ac73d2d,fe__dba54ddcf6b8f8db748b,True,True,True,False,False,fe__8983de9d705897502142,fe__113c1023991744aff95f,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_7e6666a177c076752fa9,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,flagged,dinov2_vits14,restored,content_region,4,candidate__hint_places2__damage_size__p039__loss_large__size_06pct__c00,damage_size__p039__loss_large__size_06pct,p039,hint_places2,specialist_review_required,True,0.6781797409057617,0.3218202590942383,clip_vit_b32,0.8922473192214966,0.10775268077850342,fe__999713a3c8e27ac73d2d,fe__ec6ddc020f521b52bfea,True,True,False,False,False,fe__8983de9d705897502142,fe__e55da86a197f71f6997a,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_607cc32ba322f4adb6c6,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,flagged,dinov2_vits14,restored,content_region,5,sd15__p00__s2028__8fc965408143,canonical__p039__scratch_thin,p039,stable_diffusion_inpainting,specialist_review_required,True,0.6777215003967285,0.3222784996032715,clip_vit_b32,0.9027173519134521,0.09728264808654785,fe__999713a3c8e27ac73d2d,fe__3e8641ecaea834eaa6b5,True,True,True,False,False,fe__8983de9d705897502142,fe__a297deab53a745fad527,flagged nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_a17c1a39fdb0df36e990,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,1,candidate__opencv_telea__synthetic_degradation__p039__dirt_dust__severe__c00,synthetic_degradation__p039__dirt_dust__severe,p039,opencv_telea,suitable_for_preliminary_inspection,False,0.6461080312728882,0.3538919687271118,clip_vit_b32,0.8974842429161072,0.10251575708389282,fe__999713a3c8e27ac73d2d,fe__a755e45be72d8113a002,True,True,False,False,False,fe__8983de9d705897502142,fe__c534a046cf020e05dada,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_afc9264e78b179b36759,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,2,candidate__hint_places2__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,hint_places2,suitable_for_preliminary_inspection,False,0.6442530155181885,0.3557469844818115,clip_vit_b32,0.8998114466667175,0.10018855333328247,fe__999713a3c8e27ac73d2d,fe__e2aa9fc633df4b029a95,True,True,False,False,False,fe__8983de9d705897502142,fe__ebc19c263ea9e3075a02,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_0b9ec663ec4ee85356d7,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,3,candidate__lama__synthetic_degradation__p039__dirt_dust__moderate__c00,synthetic_degradation__p039__dirt_dust__moderate,p039,lama,suitable_for_preliminary_inspection,False,0.6426153779029846,0.3573846220970154,clip_vit_b32,0.9011279344558716,0.09887206554412842,fe__999713a3c8e27ac73d2d,fe__d5057070ec081941cc7c,True,True,False,False,False,fe__8983de9d705897502142,fe__38039759bfb2e665d0a6,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_e29925c215677b188535,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,4,candidate__hint_places2__synthetic_degradation__p039__dirt_dust__severe__c00,synthetic_degradation__p039__dirt_dust__severe,p039,hint_places2,suitable_for_preliminary_inspection,False,0.6416235566139221,0.3583764433860779,clip_vit_b32,0.8955883979797363,0.10441160202026367,fe__999713a3c8e27ac73d2d,fe__28d10f0a5a74aaf1c4e8,True,True,False,False,False,fe__8983de9d705897502142,fe__56349d3f82d337b89e44,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
neighbor_5c30ab7f4e8ccacc1cb8,query_10_abstraction_surrealism_flagged,sd15__p00__s2026__9c54abbc36c9,canonical__p031__loss_large,p031,stable_diffusion_inpainting,lower_risk,dinov2_vits14,restored,content_region,5,candidate__lama__synthetic_degradation__p039__dirt_dust__severe__c00,synthetic_degradation__p039__dirt_dust__severe,p039,lama,suitable_for_preliminary_inspection,False,0.6386358737945557,0.36136412620544434,clip_vit_b32,0.9002422094345093,0.09975779056549072,fe__999713a3c8e27ac73d2d,fe__9941ce17a8884715899f,True,True,False,False,False,fe__8983de9d705897502142,fe__abfc322d2e3e1506e182,lower_risk nearest neighbor under dinov2_vits14; self/same-case/same-painting excluded; approved query role=flagged; category=abstraction_surrealism,case_neighbors.v1,ok,
