report_case_id,report_dataset_name,report_painting_id,report_source_case_id,report_mask_type,report_model_name,report_is_zero_control,clean_path,damaged_path,mask_path,restored_path,runtime_seconds,started_at_utc,completed_at_utc,status,issue,clean_painting_id,clean_category,clean_title,clean_artist,clean_date,clean_style_or_period,clean_medium,clean_source,clean_source_url,clean_license,clean_filename,clean_content_x_min,clean_content_y_min,clean_content_x_max,clean_content_y_max,report_category,report_title,report_artist,report_date,report_style,report_medium,report_source,report_source_url,report_license,difference_map_figure_filename,difference_map_figure_path,difference_map_figure_sha256,difference_map_figure_size_bytes_disk,difference_map_figure_filesize_mb,difference_map_generation_runtime_seconds,spatial_mask_area_pixels,spatial_mask_area_fraction_full,spatial_mask_area_percentage_full,spatial_masked_pixel_count,spatial_outside_mask_pixel_count,spatial_boundary_pixel_count,spatial_improvement_mean_full,spatial_improvement_boundary_mean,spatial_improvement_outside_mask_mean,spatial_damaged_error_masked_mean,spatial_restored_error_masked_mean,spatial_damaged_error_boundary_mean,spatial_restored_error_boundary_mean,spatial_flag_net_masked_degradation,spatial_flag_boundary_degradation,spatial_flag_outside_mask_degradation,spatial_flag_high_negative_masked_percentage,spatial_spatial_flag_count,spatial_boundary_net_change_class,spatial_outside_mask_net_change_class,report_has_difference_map,report_has_mask_bbox_lpips,report_has_mask_bbox_feature_similarity
opencv_telea__mask_robustness__mask_robustness__p039__loss_large__variant_03,mask_robustness,p039,mask_robustness__p039__loss_large__variant_03,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_large__variant_03_restored_opencv_telea.png,0.5030455000232905,2026-07-26T14:06:06.885495+00:00,2026-07-26T14:06:07.388744+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_03_difference_maps.png,e08b41e909190cae61a39a1512c78c17dae4a74d637a5ea42e93609e4ba214f0,2252511,2.1481618881225586,6.161615699995309,54253,0.0919816758897569,9.198167588975696,54253,535571,10967,10.279438018798828,63.76365280151367,0.0,163.93057250976562,52.17530059814453,70.49937438964844,6.73572301864624,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_large__variant_04,mask_robustness,p039,mask_robustness__p039__loss_large__variant_04,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_large__variant_04_restored_opencv_telea.png,0.4744870000286028,2026-07-26T14:06:07.391484+00:00,2026-07-26T14:06:07.865916+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_04_difference_maps.png,715b1d09b57efdcc2d6c395df643beb27b548c1ad4cc991d71aab8ccf044df6a,2262464,2.15765380859375,6.237556699954439,54217,0.0919206407335069,9.192064073350696,54217,535607,11339,11.1478853225708,70.6187744140625,0.0,153.4407958984375,32.16349792480469,75.010498046875,4.3917155265808105,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_large__variant_05,mask_robustness,p039,mask_robustness__p039__loss_large__variant_05,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_large__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_large__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_large__variant_05_restored_opencv_telea.png,0.4603478999924846,2026-07-26T14:06:07.867905+00:00,2026-07-26T14:06:08.328189+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_large_variant_05_difference_maps.png,11b49b967d4fea233b739ea94e41f2ace7c6502f3b4c9d794cdd8332c9f9c8ac,2248124,2.1439781188964844,5.888971100037452,54127,0.0917680528428819,9.176805284288196,54127,535697,10564,7.430385112762451,51.14549255371094,0.0,106.3713607788086,25.402158737182617,57.864444732666016,6.718951225280762,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_01,mask_robustness,p039,mask_robustness__p039__loss_small__variant_01,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_01_restored_opencv_telea.png,0.4189053000300191,2026-07-26T14:06:08.331298+00:00,2026-07-26T14:06:08.750025+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_01_difference_maps.png,38706073ba0643d0b6ad31d5274d6c7de842a4eb74179a1d47c2937485709f60,2194161,2.092514991760254,5.967407999967691,19494,0.033050537109375,3.3050537109375,19494,570330,15218,4.015367031097412,61.02216720581055,0.0,136.37216186523438,14.880440711975098,65.30516815185547,4.282998085021973,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_02,mask_robustness,p039,mask_robustness__p039__loss_small__variant_02,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_02_restored_opencv_telea.png,0.4122353999991901,2026-07-26T14:06:08.752290+00:00,2026-07-26T14:06:09.164728+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_02_difference_maps.png,ca563864da8e01b226af6c05eeb64100448d4ffbb76ac11f376c1f1ee41eb3c8,2188024,2.0866622924804688,6.471686100005172,19485,0.0330352783203125,3.30352783203125,19485,570339,14061,4.509821891784668,65.41187286376953,0.0,154.2130584716797,17.69773292541504,69.74565887451172,4.3337836265563965,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_03,mask_robustness,p039,mask_robustness__p039__loss_small__variant_03,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_03_restored_opencv_telea.png,0.3949738000519573,2026-07-26T14:06:09.166778+00:00,2026-07-26T14:06:09.561669+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_03_difference_maps.png,828c66e4b6a05160cf13e32a683f0232225f40ffd86a5e76fb98d82b9fffd16d,2159347,2.0593137741088867,5.916921800002456,19500,0.0330607096354166,3.3060709635416665,19500,570324,6539,3.722151517868042,64.6506118774414,0.0,145.0635528564453,32.478206634521484,70.75102996826172,6.100423336029053,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_04,mask_robustness,p039,mask_robustness__p039__loss_small__variant_04,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_04_restored_opencv_telea.png,0.4348315999959595,2026-07-26T14:06:09.564708+00:00,2026-07-26T14:06:09.999826+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_04_difference_maps.png,a1c33dee817c2028780baf9f176562637d24bfd606d09371446681a6426290f2,2153185,2.0534372329711914,6.758676299999934,19494,0.033050537109375,3.3050537109375,19494,570330,6490,3.28202486038208,56.5868034362793,0.0,125.03838348388672,25.735164642333984,63.28864669799805,6.701848983764648,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__loss_small__variant_05,mask_robustness,p039,mask_robustness__p039__loss_small__variant_05,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__loss_small__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__loss_small__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__loss_small__variant_05_restored_opencv_telea.png,0.3969293999834917,2026-07-26T14:06:10.002347+00:00,2026-07-26T14:06:10.399012+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_loss_small_variant_05_difference_maps.png,7d161b5218ae32c03765fb4af767732a1040a987b8890dae1f2eacbe672b72d5,2200578,2.098634719848633,6.4611450000084005,19478,0.0330234103732638,3.302341037326389,19478,570346,15404,3.96996021270752,58.42586898803711,0.0,135.55699157714844,15.34045124053955,63.36947250366211,4.943607330322266,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_01,mask_robustness,p039,mask_robustness__p039__scratch_thin__variant_01,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_01_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_01_restored_opencv_telea.png,0.3819292000262066,2026-07-26T14:06:10.401070+00:00,2026-07-26T14:06:10.783103+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_01_difference_maps.png,3d576675030c681cce810700d0e133bee330f0375245917c07ef4af26f4d6cdd,2241411,2.137576103210449,6.321778699988499,8662,0.0146857367621527,1.468573676215278,8662,581162,34134,1.924797892570496,33.259857177734375,0.0,140.95013427734375,9.884322166442873,35.768150329589844,2.5082907676696777,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_02,mask_robustness,p039,mask_robustness__p039__scratch_thin__variant_02,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_02_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_02_restored_opencv_telea.png,0.3901380999595858,2026-07-26T14:06:10.785626+00:00,2026-07-26T14:06:11.176492+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_02_difference_maps.png,605d050ceeefe7b3f6093ab4f503a04432ede879b2321e9af276a590e22dbfcb,2142262,2.043020248413086,6.3021282000117935,8664,0.0146891276041666,1.4689127604166663,8664,581160,15370,1.1614041328430176,39.30303192138672,0.0,104.96764373779295,25.902084350585938,51.35449981689453,12.051465034484863,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_03,mask_robustness,p039,mask_robustness__p039__scratch_thin__variant_03,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_03_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_03_restored_opencv_telea.png,0.3905987999751232,2026-07-26T14:06:11.178493+00:00,2026-07-26T14:06:11.568731+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_03_difference_maps.png,4c03ab1f15d79c7ace0e327080d2bd4c484a513eda275e9b0eaa2c9965c66b74,2259622,2.1549434661865234,6.047522500040941,8638,0.0146450466579861,1.4645046657986112,8638,581186,33432,1.8793482780456543,33.156394958496094,0.0,137.28656005859375,8.960021018981934,35.47144317626953,2.315047264099121,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_04,mask_robustness,p039,mask_robustness__p039__scratch_thin__variant_04,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_04_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_04_restored_opencv_telea.png,0.3790519000031054,2026-07-26T14:06:11.571255+00:00,2026-07-26T14:06:11.950282+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_04_difference_maps.png,31c22fb31d2a39dff2fe442e95e76fa66470c720c42f90c4cda0262c0c36f60e,2122299,2.023982048034668,6.290339899947867,8658,0.014678955078125,1.4678955078125,8658,581166,14532,1.3522135019302368,46.980567932128906,0.0,124.6141128540039,32.49491500854492,62.1006965637207,15.120124816894531,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p039__scratch_thin__variant_05,mask_robustness,p039,mask_robustness__p039__scratch_thin__variant_05,,opencv_telea,False,data/processed/clean/p039_clean.png,data/processed/damaged/mask_robustness/p039__scratch_thin__variant_05_damaged.png,data/processed/masks/mask_robustness/p039__scratch_thin__variant_05_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p039__scratch_thin__variant_05_restored_opencv_telea.png,0.4138488000025973,2026-07-26T14:06:11.953324+00:00,2026-07-26T14:06:12.364260+00:00,ok,,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,p039.jpg,0,102,768,666,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,,,Art Institute of Chicago,https://www.artic.edu/artworks/8983/painting-with-troika,CC0 Public Domain Designation,opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_05_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p039_scratch_thin_variant_05_difference_maps.png,0e4c20081894e0d1ae133e4b2106edb227f2bf5ab5e4e8f100ae3aace9bab4c8,2243692,2.139751434326172,6.089437499991618,8650,0.0146653917100694,1.4665391710069444,8650,581174,41662,1.8684179782867432,26.451866149902344,0.0,136.2031707763672,8.799962043762207,28.27894401550293,1.82707679271698,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_01,mask_robustness,p043,mask_robustness__p043__loss_large__variant_01,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_01_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_01_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_01_restored_opencv_telea.png,0.5124593999935314,2026-07-26T14:06:12.369895+00:00,2026-07-26T14:06:12.880740+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_01_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_01_difference_maps.png,10f8fd8b41f0a5c3e7ad15232c42cf7280bba73c05d913434534eb067e40c054,2447677,2.334286689758301,6.191442199982703,58688,0.0995008680555555,9.950086805555555,58688,531136,13268,13.188949584960938,72.1885757446289,0.0,158.11505126953125,25.563941955566406,77.61396026611328,5.425384521484375,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_02,mask_robustness,p043,mask_robustness__p043__loss_large__variant_02,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_02_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_02_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_02_restored_opencv_telea.png,0.5064289000001736,2026-07-26T14:06:12.884508+00:00,2026-07-26T14:06:13.390710+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_02_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_02_difference_maps.png,216b205ff0d645473ab3a4f1bb9c5e3702b63f0e2ce1fc1cdd5044e783217c2a,2486432,2.371246337890625,6.23884679999901,58568,0.0992974175347222,9.929741753472223,58568,531256,17976,12.773725509643556,69.25977325439453,0.0,154.95184326171875,26.3107967376709,74.73319244384766,5.473427772521973,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_03,mask_robustness,p043,mask_robustness__p043__loss_large__variant_03,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_03_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_03_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_03_restored_opencv_telea.png,0.5095523000345565,2026-07-26T14:06:13.393275+00:00,2026-07-26T14:06:13.902948+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_03_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_03_difference_maps.png,f85e44aae542fce5e404261d5e499d0801ec78435807f1fdfbcb37a300949942,2456639,2.3428335189819336,6.208272800024133,58606,0.0993618435329861,9.93618435329861,58606,531218,12890,12.770618438720703,74.27041625976562,0.0,162.3379669189453,33.81156539916992,80.53064727783203,6.260227680206299,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
opencv_telea__mask_robustness__mask_robustness__p043__loss_large__variant_04,mask_robustness,p043,mask_robustness__p043__loss_large__variant_04,,opencv_telea,False,data/processed/clean/p043_clean.png,data/processed/damaged/mask_robustness/p043__loss_large__variant_04_damaged.png,data/processed/masks/mask_robustness/p043__loss_large__variant_04_mask.png,data/processed/restored/opencv_telea/mask_robustness/mask_robustness__p043__loss_large__variant_04_restored_opencv_telea.png,0.5037428999785334,2026-07-26T14:06:13.902948+00:00,2026-07-26T14:06:14.402904+00:00,ok,,p043,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,p043.jpg,0,78,768,689,high_texture_brushwork,The Card Players,Paul Cézanne,1890-92,Post-Impressionism,Oil on canvas,The Metropolitan Museum of Art,https://www.metmuseum.org/art/collection/search/435868,Public Domain / Open Access,opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_04_difference_maps.png,outputs/figures/opencv_difference_maps/all_cases/mask_robustness/opencv_telea_mask_robustness_mask_robustness_p043_loss_large_variant_04_difference_maps.png,eadbcac9bcdafde8348c15fdec8a123a60fd01b6fc93cb4917bf8b15205b09dd,2468591,2.354231834411621,6.1259021000005305,58777,0.0996517605251736,9.96517605251736,58777,531047,16448,14.425493240356444,76.3221664428711,0.0,166.46847534179688,21.709447860717773,80.04145050048828,3.7192769050598153,False,False,False,False,0,improved,unchanged_or_undefined,True,False,False
