lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
lama__canonical__canonical__p038_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p038_loss_large,lama__canonical__canonical__p038_loss_large,lama__canonical__canonical__p038_loss_large,canonical__p038_loss_large,p038_loss_large,canonical__p038_loss_large,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_loss_large,loss_large,p038_loss_large,loss_large,mask_bbox_crop,163216,0,110,404,514,61070,False,> 127,8,alex,256,0.4052254259586334,0.21371257305145264,0.1915128529071808,0.053895499906502664,0.40322640002705157,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_loss_small__full_image__lpips,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,canonical__p038_loss_small,p038_loss_small,canonical__p038_loss_small,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_loss_small,loss_small,p038_loss_small,loss_small,full_image,589824,0,0,768,768,20821,False,> 127,8,alex,256,0.10632763803005219,0.007013461086899042,0.09931417694315314,0.25300060003064573,0.5760727000888437,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_loss_small__content_region__lpips,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,canonical__p038_loss_small,p038_loss_small,canonical__p038_loss_small,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_loss_small,loss_small,p038_loss_small,loss_small,content_region,440064,0,97,768,670,20821,False,> 127,8,alex,256,0.11540184170007706,0.010966911911964417,0.10443492978811264,0.06529319996479899,0.5760727000888437,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,lama__canonical__canonical__p038_loss_small,canonical__p038_loss_small,p038_loss_small,canonical__p038_loss_small,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_loss_small,loss_small,p038_loss_small,loss_small,mask_bbox_crop,518400,13,48,733,768,20821,False,> 127,8,alex,256,0.11396714299917221,0.006805265787988901,0.10716187721118331,0.07950250001158565,0.5760727000888437,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_mixed_damage__full_image__lpips,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,canonical__p038_mixed_damage,p038_mixed_damage,canonical__p038_mixed_damage,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_mixed_damage,mixed_damage,p038_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,37262,False,> 127,8,alex,256,0.162192702293396,0.01932739093899727,0.14286531135439873,0.07339280005544424,0.42027830006554723,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_mixed_damage__content_region__lpips,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,canonical__p038_mixed_damage,p038_mixed_damage,canonical__p038_mixed_damage,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_mixed_damage,mixed_damage,p038_mixed_damage,mixed_damage,content_region,440064,0,97,768,670,37262,False,> 127,8,alex,256,0.1918758600950241,0.029525138437747955,0.16235072165727615,0.07750170002691448,0.42027830006554723,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,lama__canonical__canonical__p038_mixed_damage,canonical__p038_mixed_damage,p038_mixed_damage,canonical__p038_mixed_damage,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_mixed_damage,mixed_damage,p038_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,37262,False,> 127,8,alex,256,0.162192702293396,0.01932739093899727,0.14286531135439873,0.08193440001923591,0.42027830006554723,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_scratch_thin__full_image__lpips,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,canonical__p038_scratch_thin,p038_scratch_thin,canonical__p038_scratch_thin,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_scratch_thin,scratch_thin,p038_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,7229,False,> 127,8,alex,256,0.16890157759189606,0.0005502263084053993,0.16835135128349066,0.0765065000159666,0.3973998000146821,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_scratch_thin__content_region__lpips,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,canonical__p038_scratch_thin,p038_scratch_thin,canonical__p038_scratch_thin,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_scratch_thin,scratch_thin,p038_scratch_thin,scratch_thin,content_region,440064,0,97,768,670,7229,False,> 127,8,alex,256,0.1928391009569168,0.0007101080846041441,0.19212899287231266,0.06532049993984401,0.3973998000146821,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,lama__canonical__canonical__p038_scratch_thin,canonical__p038_scratch_thin,p038_scratch_thin,canonical__p038_scratch_thin,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_scratch_thin,scratch_thin,p038_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,7229,False,> 127,8,alex,256,0.16890157759189606,0.0005502263084053993,0.16835135128349066,0.08745630003977567,0.3973998000146821,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_zero_control__full_image__lpips,lama__canonical__canonical__p038_zero_control,lama__canonical__canonical__p038_zero_control,lama__canonical__canonical__p038_zero_control,canonical__p038_zero_control,p038_zero_control,canonical__p038_zero_control,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_zero_control,zero_control,p038_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.07700589997693896,0.32161909993737936,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p038_zero_control__content_region__lpips,lama__canonical__canonical__p038_zero_control,lama__canonical__canonical__p038_zero_control,lama__canonical__canonical__p038_zero_control,canonical__p038_zero_control,p038_zero_control,canonical__p038_zero_control,canonical,primary,p038,abstraction_surrealism,Mahana no atua (Day of the God),Paul Gauguin,,lama,p038_zero_control,zero_control,p038_zero_control,zero_control,content_region,440064,0,97,768,670,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06257340009324253,0.32161909993737936,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_large__full_image__lpips,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,canonical__p039_loss_large,p039_loss_large,canonical__p039_loss_large,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_large,loss_large,p039_loss_large,loss_large,full_image,589824,0,0,768,768,47259,False,> 127,8,alex,256,0.11176268756389618,0.033249713480472565,0.07851297408342361,0.06972150004003197,0.37285799998790026,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_large__content_region__lpips,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,canonical__p039_loss_large,p039_loss_large,canonical__p039_loss_large,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_large,loss_large,p039_loss_large,loss_large,content_region,433152,0,102,768,666,47259,False,> 127,8,alex,256,0.1398666501045227,0.0471186488866806,0.0927480012178421,0.0615815999917686,0.37285799998790026,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,lama__canonical__canonical__p039_loss_large,canonical__p039_loss_large,p039_loss_large,canonical__p039_loss_large,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_large,loss_large,p039_loss_large,loss_large,mask_bbox_crop,102400,211,114,531,434,47259,False,> 127,8,alex,256,0.5444135069847107,0.20701585710048676,0.33739764988422394,0.0384788999799639,0.37285799998790026,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_small__full_image__lpips,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,canonical__p039_loss_small,p039_loss_small,canonical__p039_loss_small,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_small,loss_small,p039_loss_small,loss_small,full_image,589824,0,0,768,768,13792,False,> 127,8,alex,256,0.08342987298965454,0.002321253065019846,0.0811086199246347,0.06533179990947247,0.35739270003978163,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_small__content_region__lpips,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,canonical__p039_loss_small,p039_loss_small,canonical__p039_loss_small,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_small,loss_small,p039_loss_small,loss_small,content_region,433152,0,102,768,666,13792,False,> 127,8,alex,256,0.10455511510372162,0.004079363774508238,0.10047575132921338,0.07033250003587455,0.35739270003978163,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,lama__canonical__canonical__p039_loss_small,canonical__p039_loss_small,p039_loss_small,canonical__p039_loss_small,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_loss_small,loss_small,p039_loss_small,loss_small,mask_bbox_crop,349281,149,93,740,684,13792,False,> 127,8,alex,256,0.12185148149728775,0.003147839568555355,0.1187036419287324,0.05968350009061396,0.35739270003978163,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_mixed_damage__full_image__lpips,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,canonical__p039_mixed_damage,p039_mixed_damage,canonical__p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,44799,False,> 127,8,alex,256,0.25176623463630676,0.020809736102819443,0.23095649853348732,0.06816350005101413,0.3614929999457672,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_mixed_damage__content_region__lpips,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,canonical__p039_mixed_damage,p039_mixed_damage,canonical__p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,content_region,433152,0,102,768,666,44799,False,> 127,8,alex,256,0.2870657742023468,0.026458216831088066,0.26060755737125874,0.06079559994395822,0.3614929999457672,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,lama__canonical__canonical__p039_mixed_damage,canonical__p039_mixed_damage,p039_mixed_damage,canonical__p039_mixed_damage,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_mixed_damage,mixed_damage,p039_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,44799,False,> 127,8,alex,256,0.25176623463630676,0.020809736102819443,0.23095649853348732,0.06723420007620007,0.3614929999457672,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_scratch_thin__full_image__lpips,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,canonical__p039_scratch_thin,p039_scratch_thin,canonical__p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,11005,False,> 127,8,alex,256,0.17342495918273926,0.0009289693553000689,0.1724959898274392,0.07085040002129972,0.38723160000517964,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_scratch_thin__content_region__lpips,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,canonical__p039_scratch_thin,p039_scratch_thin,canonical__p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,content_region,433152,0,102,768,666,11005,False,> 127,8,alex,256,0.22565804421901703,0.0014810189604759216,0.2241770252585411,0.061189500032924116,0.38723160000517964,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,lama__canonical__canonical__p039_scratch_thin,canonical__p039_scratch_thin,p039_scratch_thin,canonical__p039_scratch_thin,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_scratch_thin,scratch_thin,p039_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,11005,False,> 127,8,alex,256,0.17342495918273926,0.0009289693553000689,0.1724959898274392,0.07364939991384745,0.38723160000517964,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_zero_control__full_image__lpips,lama__canonical__canonical__p039_zero_control,lama__canonical__canonical__p039_zero_control,lama__canonical__canonical__p039_zero_control,canonical__p039_zero_control,p039_zero_control,canonical__p039_zero_control,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_zero_control,zero_control,p039_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06316290004178882,0.27434500004164875,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p039_zero_control__content_region__lpips,lama__canonical__canonical__p039_zero_control,lama__canonical__canonical__p039_zero_control,lama__canonical__canonical__p039_zero_control,canonical__p039_zero_control,p039_zero_control,canonical__p039_zero_control,canonical,primary,p039,abstraction_surrealism,Painting with Troika,Wassily Kandinsky,,lama,p039_zero_control,zero_control,p039_zero_control,zero_control,content_region,433152,0,102,768,666,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.0653296000091359,0.27434500004164875,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_large__full_image__lpips,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,canonical__p040_loss_large,p040_loss_large,canonical__p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_large,loss_large,p040_loss_large,loss_large,full_image,589824,0,0,768,768,62428,False,> 127,8,alex,256,0.14404165744781494,0.06472116708755493,0.07932049036026001,0.07799380004871637,0.39903870003763586,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_large__content_region__lpips,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,canonical__p040_loss_large,p040_loss_large,canonical__p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_large,loss_large,p040_loss_large,loss_large,content_region,454656,0,88,768,680,62428,False,> 127,8,alex,256,0.18201984465122223,0.0838007852435112,0.09821905940771103,0.06008199998177588,0.39903870003763586,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_large__mask_bbox_crop__lpips,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,lama__canonical__canonical__p040_loss_large,canonical__p040_loss_large,p040_loss_large,canonical__p040_loss_large,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_large,loss_large,p040_loss_large,loss_large,mask_bbox_crop,128881,127,291,486,650,62428,False,> 127,8,alex,256,0.5326076745986938,0.2948791980743408,0.23772847652435303,0.06593919999431819,0.39903870003763586,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_small__full_image__lpips,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,canonical__p040_loss_small,p040_loss_small,canonical__p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_small,loss_small,p040_loss_small,loss_small,full_image,589824,0,0,768,768,18450,False,> 127,8,alex,256,0.12125351279973984,0.008652857504785061,0.11260065529495478,0.06684750004205853,0.3816239000298083,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_small__content_region__lpips,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,canonical__p040_loss_small,p040_loss_small,canonical__p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_small,loss_small,p040_loss_small,loss_small,content_region,454656,0,88,768,680,18450,False,> 127,8,alex,256,0.14907801151275635,0.011279908940196037,0.1377981025725603,0.06833539996296167,0.3816239000298083,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_loss_small__mask_bbox_crop__lpips,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,lama__canonical__canonical__p040_loss_small,canonical__p040_loss_small,p040_loss_small,canonical__p040_loss_small,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_loss_small,loss_small,p040_loss_small,loss_small,mask_bbox_crop,447561,39,39,708,708,18450,False,> 127,8,alex,256,0.1300656497478485,0.012244115583598614,0.1178215341642499,0.06930220010690391,0.3816239000298083,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_mixed_damage__full_image__lpips,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,canonical__p040_mixed_damage,p040_mixed_damage,canonical__p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,42202,False,> 127,8,alex,256,0.21121779084205627,0.02444833144545555,0.18676945939660072,0.06783710001036525,0.4116559000685811,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_mixed_damage__content_region__lpips,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,canonical__p040_mixed_damage,p040_mixed_damage,canonical__p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,content_region,454656,0,88,768,680,42202,False,> 127,8,alex,256,0.23788465559482574,0.02973290905356407,0.20815174654126167,0.09039099991787225,0.4116559000685811,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_mixed_damage__mask_bbox_crop__lpips,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,lama__canonical__canonical__p040_mixed_damage,canonical__p040_mixed_damage,p040_mixed_damage,canonical__p040_mixed_damage,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_mixed_damage,mixed_damage,p040_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,42202,False,> 127,8,alex,256,0.21121779084205627,0.02444833144545555,0.18676945939660072,0.08545630006119609,0.4116559000685811,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_scratch_thin__full_image__lpips,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,canonical__p040_scratch_thin,p040_scratch_thin,canonical__p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,11164,False,> 127,8,alex,256,0.21755871176719666,0.001475649420171976,0.21608306234702468,0.10548539995215833,0.45853040006477386,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_scratch_thin__content_region__lpips,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,canonical__p040_scratch_thin,p040_scratch_thin,canonical__p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,content_region,454656,0,88,768,680,11164,False,> 127,8,alex,256,0.22572478652000427,0.0011735983425751328,0.22455118817742914,0.07794129999820143,0.45853040006477386,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_scratch_thin__mask_bbox_crop__lpips,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,lama__canonical__canonical__p040_scratch_thin,canonical__p040_scratch_thin,p040_scratch_thin,canonical__p040_scratch_thin,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_scratch_thin,scratch_thin,p040_scratch_thin,scratch_thin,mask_bbox_crop,547600,28,14,768,754,11164,False,> 127,8,alex,256,0.22387012839317322,0.0017798362532630563,0.22209029213991016,0.07312360010109842,0.45853040006477386,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
lama__canonical__canonical__p040_zero_control__full_image__lpips,lama__canonical__canonical__p040_zero_control,lama__canonical__canonical__p040_zero_control,lama__canonical__canonical__p040_zero_control,canonical__p040_zero_control,p040_zero_control,canonical__p040_zero_control,canonical,primary,p040,abstraction_surrealism,Houses at Murnau,Wassily Kandinsky,,lama,p040_zero_control,zero_control,p040_zero_control,zero_control,full_image,589824,0,0,768,768,0,True,> 127,8,alex,256,0.0,0.0,0.0,0.06344629998784512,0.30572549998760223,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
