feature_row_id,feature_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,clip_damaged_similarity,clip_restored_similarity,clip_similarity_improvement,dinov2_damaged_similarity,dinov2_restored_similarity,dinov2_similarity_improvement,mean_damaged_similarity,mean_restored_similarity,mean_similarity_improvement,clip_improved,dinov2_improved,mean_feature_improved,clean_embedding_id,damaged_embedding_id,restored_embedding_id,embedding_group_id,feature_input_size,clip_model_name,dinov2_model_name,status,issue
lama__damage_size__damage_size__p001__loss_large__size_04pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_04pct,lama__damage_size__damage_size__p001__loss_large__size_04pct,lama__damage_size__damage_size__p001__loss_large__size_04pct,damage_size__p001__loss_large__size_04pct,p001__loss_large__size_04pct,damage_size__p001__loss_large__size_04pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,20290,False,0.8276264667510986,0.9496287107467651,0.1220022439956665,0.9315778017044067,0.9888731241226196,0.05729532241821289,0.8796021342277527,0.9692509174346924,0.0896487832069397,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_04pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_04pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_04pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_04pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_04pct,lama__damage_size__damage_size__p001__loss_large__size_04pct,lama__damage_size__damage_size__p001__loss_large__size_04pct,damage_size__p001__loss_large__size_04pct,p001__loss_large__size_04pct,damage_size__p001__loss_large__size_04pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,62001,292,91,541,340,20290,False,0.619392991065979,0.8894632458686829,0.27007025480270386,0.7301870584487915,0.917549729347229,0.1873626708984375,0.6747900247573853,0.9035064876079559,0.22871646285057068,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_04pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_04pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_04pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_06pct__full_image__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,full_image,589824,0,0,768,768,30565,False,0.793913722038269,0.9521032571792603,0.1581895351409912,0.8887024521827698,0.9839785695075989,0.0952761173248291,0.8413080871105194,0.9680409133434296,0.12673282623291016,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_06pct__full_image__clean,lama__damage_size__damage_size__p001__loss_large__size_06pct__full_image__damaged,lama__damage_size__damage_size__p001__loss_large__size_06pct__full_image__restored,damage_size__p001__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_06pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,30565,False,0.7883694171905518,0.9497923851013184,0.1614229679107666,0.9134536385536194,0.9817938208580017,0.06834018230438232,0.8509115278720856,0.96579310297966,0.11488157510757446,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_06pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_06pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_06pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_06pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,lama__damage_size__damage_size__p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,p001__loss_large__size_06pct,damage_size__p001__loss_large__size_06pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,90601,266,66,567,367,30565,False,0.6072036623954773,0.8953704833984375,0.2881668210029602,0.6600830554962158,0.9109033346176147,0.2508202791213989,0.6336433589458466,0.9031369090080261,0.26949355006217957,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_06pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_06pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_06pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_08pct__full_image__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,full_image,589824,0,0,768,768,40785,False,0.7804183959960938,0.9107112884521484,0.1302928924560547,0.8770450353622437,0.9716120958328247,0.09456706047058105,0.8287317156791687,0.9411616921424866,0.11242997646331787,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_08pct__full_image__clean,lama__damage_size__damage_size__p001__loss_large__size_08pct__full_image__damaged,lama__damage_size__damage_size__p001__loss_large__size_08pct__full_image__restored,damage_size__p001__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_08pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,40785,False,0.7774963974952698,0.9170342683792114,0.13953787088394165,0.900818407535553,0.9743267893791199,0.0735083818435669,0.8391574025154114,0.9456805288791656,0.10652312636375427,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_08pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_08pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_08pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_08pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,lama__damage_size__damage_size__p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,p001__loss_large__size_08pct,damage_size__p001__loss_large__size_08pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,119716,243,42,589,388,40785,False,0.6808704137802124,0.8862687945365906,0.20539838075637817,0.7668583393096924,0.8604378700256348,0.09357953071594238,0.7238643765449524,0.8733533322811127,0.14948895573616028,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_08pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_08pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_08pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_10pct__full_image__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,full_image,589824,0,0,768,768,50905,False,0.7741464376449585,0.8993257284164429,0.12517929077148438,0.9147806167602539,0.9669303894042969,0.05214977264404297,0.8444635272026062,0.9331280589103699,0.08866453170776367,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_10pct__full_image__clean,lama__damage_size__damage_size__p001__loss_large__size_10pct__full_image__damaged,lama__damage_size__damage_size__p001__loss_large__size_10pct__full_image__restored,damage_size__p001__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_10pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,50905,False,0.7844057083129883,0.9096974730491638,0.12529176473617554,0.9169270396232605,0.9672154188156128,0.050288379192352295,0.8506663739681244,0.9384564459323883,0.08779007196426392,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_10pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_10pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_10pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_10pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,lama__damage_size__damage_size__p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,p001__loss_large__size_10pct,damage_size__p001__loss_large__size_10pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,147456,224,23,608,407,50905,False,0.6181187033653259,0.8475043773651123,0.22938567399978638,0.8389970660209656,0.9071580171585083,0.06816095113754272,0.7285578846931458,0.8773311972618103,0.14877331256866455,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_10pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_10pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_10pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_15pct__full_image__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,full_image,589824,0,0,768,768,76373,False,0.7782048583030701,0.8378376960754395,0.059632837772369385,0.8857529163360596,0.952526330947876,0.0667734146118164,0.8319788873195648,0.8951820135116577,0.0632031261920929,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_15pct__full_image__clean,lama__damage_size__damage_size__p001__loss_large__size_15pct__full_image__damaged,lama__damage_size__damage_size__p001__loss_large__size_15pct__full_image__restored,damage_size__p001__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_15pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,76373,False,0.7678545117378235,0.8623170256614685,0.09446251392364502,0.8858357667922974,0.9458924531936646,0.06005668640136719,0.8268451392650604,0.9041047394275665,0.0772596001625061,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_15pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_15pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_15pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_15pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,lama__damage_size__damage_size__p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,p001__loss_large__size_15pct,damage_size__p001__loss_large__size_15pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,218089,183,0,650,467,76373,False,0.6767657399177551,0.837868869304657,0.16110312938690186,0.6933915019035339,0.9073235988616943,0.2139320969581604,0.6850786209106445,0.8725962340831757,0.18751761317253113,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_15pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_15pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_15pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_20pct__full_image__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,full_image,589824,0,0,768,768,101967,False,0.7441418170928955,0.8273160457611084,0.08317422866821289,0.8552384376525879,0.9472025036811829,0.09196406602859497,0.7996901273727417,0.8872592747211456,0.08756914734840393,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_20pct__full_image__clean,lama__damage_size__damage_size__p001__loss_large__size_20pct__full_image__damaged,lama__damage_size__damage_size__p001__loss_large__size_20pct__full_image__restored,damage_size__p001__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_20pct__content_region__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,content_region,509184,52,0,715,768,101967,False,0.7673450708389282,0.8210070729255676,0.053662002086639404,0.8666597604751587,0.9483098387718201,0.08165007829666138,0.8170024156570435,0.8846584558486938,0.06765604019165039,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_20pct__content_region__clean,lama__damage_size__damage_size__p001__loss_large__size_20pct__content_region__damaged,lama__damage_size__damage_size__p001__loss_large__size_20pct__content_region__restored,damage_size__p001__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p001__loss_large__size_20pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,lama__damage_size__damage_size__p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,p001__loss_large__size_20pct,damage_size__p001__loss_large__size_20pct,damage_size,primary,p001,portrait_figure,Juan de Pareja,Diego Velázquez,Baroque,lama,,,,,mask_bbox_crop,288369,148,0,685,537,101967,False,0.6922683119773865,0.7824208736419678,0.0901525616645813,0.7329263687133789,0.8958567380905151,0.16293036937713623,0.7125973403453827,0.8391388058662415,0.12654146552085876,True,True,True,lama__damage_size__damage_size__p001__loss_large__size_20pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p001__loss_large__size_20pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p001__loss_large__size_20pct__mask_bbox_crop__restored,damage_size__p001__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_02pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,7777,False,0.8838373422622681,0.9987021684646606,0.11486482620239258,0.9894354343414307,0.9990535974502563,0.009618163108825684,0.9366363883018494,0.9988778829574585,0.06224149465560913,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_02pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_02pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_02pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_02pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,7777,False,0.9362344145774841,0.9995360970497131,0.063301682472229,0.9900136590003967,0.9989481568336487,0.008934497833251953,0.9631240367889404,0.9992421269416809,0.03611809015274048,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_02pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_02pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_02pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_02pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,lama__damage_size__damage_size__p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,p018__loss_large__size_02pct,damage_size__p018__loss_large__size_02pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,18225,136,344,271,479,7777,False,0.6962935328483582,0.9865505695343018,0.2902570366859436,0.6730782985687256,0.9522138833999634,0.2791355848312378,0.6846859157085419,0.9693822264671326,0.2846963107585907,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_02pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_02pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_02pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_04pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,15531,False,0.9178904294967651,0.9979504346847534,0.08006000518798828,0.9777923822402954,0.9976027011871338,0.01981031894683838,0.9478414058685303,0.9977765679359436,0.04993516206741333,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_04pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_04pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_04pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_04pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,15531,False,0.9127726554870605,0.9980685114860535,0.08529585599899292,0.9856749176979065,0.9965667724609375,0.010891854763031006,0.9492237865924835,0.9973176419734955,0.04809385538101196,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_04pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_04pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_04pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_04pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,lama__damage_size__damage_size__p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,p018__loss_large__size_04pct,damage_size__p018__loss_large__size_04pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,33489,112,320,295,503,15531,False,0.6910272836685181,0.9749836921691895,0.2839564085006714,0.6544018983840942,0.9098854064941406,0.2554835081100464,0.6727145910263062,0.942434549331665,0.2697199583053589,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_04pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_04pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_04pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_06pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,23407,False,0.9361165165901184,0.9980806112289429,0.06196409463882446,0.9723766446113586,0.9962599873542786,0.023883342742919922,0.9542465806007385,0.9971702992916107,0.04292371869087219,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_06pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_06pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_06pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_06pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,23407,False,0.9166622161865234,0.9972140192985535,0.08055180311203003,0.9782819747924805,0.9947232007980347,0.0164412260055542,0.947472095489502,0.9959686100482941,0.048496514558792114,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_06pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_06pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_06pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_06pct__mask_bbox_crop__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,lama__damage_size__damage_size__p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,p018__loss_large__size_06pct,damage_size__p018__loss_large__size_06pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,mask_bbox_crop,48841,93,301,314,522,23407,False,0.7335256338119507,0.9810001850128174,0.2474745512008667,0.7697294354438782,0.9489928483963013,0.1792634129524231,0.7516275346279144,0.9649965167045593,0.2133689820766449,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_06pct__mask_bbox_crop__clean,lama__damage_size__damage_size__p018__loss_large__size_06pct__mask_bbox_crop__damaged,lama__damage_size__damage_size__p018__loss_large__size_06pct__mask_bbox_crop__restored,damage_size__p018__mask_bbox_crop,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_08pct__full_image__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,full_image,589824,0,0,768,768,31189,False,0.9019454717636108,0.9976085424423218,0.09566307067871094,0.9643881320953369,0.9931635856628418,0.028775453567504883,0.9331668019294739,0.9953860640525818,0.06221926212310791,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_08pct__full_image__clean,lama__damage_size__damage_size__p018__loss_large__size_08pct__full_image__damaged,lama__damage_size__damage_size__p018__loss_large__size_08pct__full_image__restored,damage_size__p018__full_image,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
lama__damage_size__damage_size__p018__loss_large__size_08pct__content_region__feature_similarity,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,lama__damage_size__damage_size__p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,p018__loss_large__size_08pct,damage_size__p018__loss_large__size_08pct,damage_size,primary,p018,landscape_natural,Classical Landscape with Figures,Henri Mauperché,,lama,,,,,content_region,389376,0,130,768,637,31189,False,0.9095558524131775,0.9948062896728516,0.08525043725967407,0.969234824180603,0.9915884733200073,0.022353649139404297,0.9393953382968903,0.9931973814964294,0.053802043199539185,True,True,True,lama__damage_size__damage_size__p018__loss_large__size_08pct__content_region__clean,lama__damage_size__damage_size__p018__loss_large__size_08pct__content_region__damaged,lama__damage_size__damage_size__p018__loss_large__size_08pct__content_region__restored,damage_size__p018__content_region,224,openai/clip-vit-base-patch32,dinov2_vits14,ok,
