lpips_row_id,lpips_case_id,metric_case_id,restoration_case_id,source_case_id,source_case_id_original,case_id,dataset_name,metric_applicability,painting_id,category,title,artist,style,model_name,mask_id,mask_type,metric_mask_id,metric_mask_type,evaluation_region,region_pixel_count,region_x_min,region_y_min,region_x_max,region_y_max,mask_area_pixels,is_zero_control,mask_threshold_rule,mask_bbox_margin,lpips_net,lpips_input_size,damaged_lpips,restored_lpips,lpips_improvement,metric_runtime_seconds,case_runtime_seconds,lpips_schema_version,lpips_implementation_name,device,python_version,numpy_version,pandas_version,pillow_version,torch_version,lpips_package_version,status,issue
opencv_telea__canonical__canonical__p046_loss_small__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p046_loss_small,opencv_telea__canonical__canonical__p046_loss_small,opencv_telea__canonical__canonical__p046_loss_small,canonical__p046_loss_small,p046_loss_small,canonical__p046_loss_small,canonical,primary,p046,,,,,opencv_telea,p046_loss_small,loss_small,p046_loss_small,loss_small,mask_bbox_crop,299209,7,127,554,674,0,False,> 127,8,alex,256,0.15887215733528137,0.027262678369879723,0.13160947896540165,0.0555790999205783,0.3601813999703154,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_mixed_damage__full_image__lpips,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,canonical__p046_mixed_damage,p046_mixed_damage,canonical__p046_mixed_damage,canonical,primary,p046,,,,,opencv_telea,p046_mixed_damage,mixed_damage,p046_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.34572073817253113,0.03963408246636391,0.3060866557061672,0.07427019998431206,0.37172289995942265,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_mixed_damage__content_region__lpips,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,canonical__p046_mixed_damage,p046_mixed_damage,canonical__p046_mixed_damage,canonical,primary,p046,,,,,opencv_telea,p046_mixed_damage,mixed_damage,p046_mixed_damage,mixed_damage,content_region,450048,0,91,768,677,0,False,> 127,8,alex,256,0.41280990839004517,0.048934124410152435,0.36387578397989273,0.06307469995226711,0.37172289995942265,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_mixed_damage__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,opencv_telea__canonical__canonical__p046_mixed_damage,canonical__p046_mixed_damage,p046_mixed_damage,canonical__p046_mixed_damage,canonical,primary,p046,,,,,opencv_telea,p046_mixed_damage,mixed_damage,p046_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.34572073817253113,0.03963408246636391,0.3060866557061672,0.07174079993274063,0.37172289995942265,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_scratch_thin__full_image__lpips,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,canonical__p046_scratch_thin,p046_scratch_thin,canonical__p046_scratch_thin,canonical,primary,p046,,,,,opencv_telea,p046_scratch_thin,scratch_thin,p046_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.21982216835021973,0.002604412380605936,0.2172177559696138,0.08523180009797215,0.3942256999434903,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_scratch_thin__content_region__lpips,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,canonical__p046_scratch_thin,p046_scratch_thin,canonical__p046_scratch_thin,canonical,primary,p046,,,,,opencv_telea,p046_scratch_thin,scratch_thin,p046_scratch_thin,scratch_thin,content_region,450048,0,91,768,677,0,False,> 127,8,alex,256,0.23530647158622742,0.0016322778537869453,0.23367419373244047,0.06380130001343787,0.3942256999434903,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,opencv_telea__canonical__canonical__p046_scratch_thin,canonical__p046_scratch_thin,p046_scratch_thin,canonical__p046_scratch_thin,canonical,primary,p046,,,,,opencv_telea,p046_scratch_thin,scratch_thin,p046_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.21982216835021973,0.002604412380605936,0.2172177559696138,0.07552690000738949,0.3942256999434903,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p046_zero_control,opencv_telea__canonical__canonical__p046_zero_control,opencv_telea__canonical__canonical__p046_zero_control,canonical__p046_zero_control,p046_zero_control,canonical__p046_zero_control,canonical,primary,p046,,,,,opencv_telea,p046_zero_control,zero_control,p046_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.0700138999382034,0.28462569997645915,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p046_zero_control__content_region__lpips,opencv_telea__canonical__canonical__p046_zero_control,opencv_telea__canonical__canonical__p046_zero_control,opencv_telea__canonical__canonical__p046_zero_control,canonical__p046_zero_control,p046_zero_control,canonical__p046_zero_control,canonical,primary,p046,,,,,opencv_telea,p046_zero_control,zero_control,p046_zero_control,zero_control,content_region,450048,0,91,768,677,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.06078990001697093,0.28462569997645915,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_large__full_image__lpips,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,canonical__p047_loss_large,p047_loss_large,canonical__p047_loss_large,canonical,primary,p047,,,,,opencv_telea,p047_loss_large,loss_large,p047_loss_large,loss_large,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.24382492899894714,0.09381861984729767,0.15000630915164948,0.0698057000990957,0.40670910000335425,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_large__content_region__lpips,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,canonical__p047_loss_large,p047_loss_large,canonical__p047_loss_large,canonical,primary,p047,,,,,opencv_telea,p047_loss_large,loss_large,p047_loss_large,loss_large,content_region,546816,28,0,740,768,0,False,> 127,8,alex,256,0.25595828890800476,0.10092289000749588,0.15503539890050888,0.06769629998598248,0.40670910000335425,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_large__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,opencv_telea__canonical__canonical__p047_loss_large,canonical__p047_loss_large,p047_loss_large,canonical__p047_loss_large,canonical,primary,p047,,,,,opencv_telea,p047_loss_large,loss_large,p047_loss_large,loss_large,mask_bbox_crop,297025,16,65,561,610,0,False,> 127,8,alex,256,0.3861888647079468,0.19106315076351166,0.19512571394443512,0.05279260000679642,0.40670910000335425,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_small__full_image__lpips,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,canonical__p047_loss_small,p047_loss_small,canonical__p047_loss_small,canonical,primary,p047,,,,,opencv_telea,p047_loss_small,loss_small,p047_loss_small,loss_small,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.1466161161661148,0.00983144249767065,0.13678467366844416,0.08825460006482899,0.4205941000254825,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_small__content_region__lpips,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,canonical__p047_loss_small,p047_loss_small,canonical__p047_loss_small,canonical,primary,p047,,,,,opencv_telea,p047_loss_small,loss_small,p047_loss_small,loss_small,content_region,546816,28,0,740,768,0,False,> 127,8,alex,256,0.1550879329442978,0.011677856557071209,0.14341007638722658,0.07900099991820753,0.4205941000254825,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_loss_small__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,opencv_telea__canonical__canonical__p047_loss_small,canonical__p047_loss_small,p047_loss_small,canonical__p047_loss_small,canonical,primary,p047,,,,,opencv_telea,p047_loss_small,loss_small,p047_loss_small,loss_small,mask_bbox_crop,391876,142,81,768,707,0,False,> 127,8,alex,256,0.1727983057498932,0.014762619510293007,0.15803568623960018,0.06617779994849116,0.4205941000254825,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_mixed_damage__full_image__lpips,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,canonical__p047_mixed_damage,p047_mixed_damage,canonical__p047_mixed_damage,canonical,primary,p047,,,,,opencv_telea,p047_mixed_damage,mixed_damage,p047_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.39585527777671814,0.03051803447306156,0.3653372433036566,0.07057340000756085,0.4099408999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_mixed_damage__content_region__lpips,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,canonical__p047_mixed_damage,p047_mixed_damage,canonical__p047_mixed_damage,canonical,primary,p047,,,,,opencv_telea,p047_mixed_damage,mixed_damage,p047_mixed_damage,mixed_damage,content_region,546816,28,0,740,768,0,False,> 127,8,alex,256,0.39685261249542236,0.024423642084002495,0.37242897041141987,0.06926709995605052,0.4099408999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_mixed_damage__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,opencv_telea__canonical__canonical__p047_mixed_damage,canonical__p047_mixed_damage,p047_mixed_damage,canonical__p047_mixed_damage,canonical,primary,p047,,,,,opencv_telea,p047_mixed_damage,mixed_damage,p047_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.39585527777671814,0.03051803447306156,0.3653372433036566,0.07217970001511276,0.4099408999318257,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_scratch_thin__full_image__lpips,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,canonical__p047_scratch_thin,p047_scratch_thin,canonical__p047_scratch_thin,canonical,primary,p047,,,,,opencv_telea,p047_scratch_thin,scratch_thin,p047_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.35890835523605347,0.0013948115520179272,0.35751354368403554,0.07060069998260587,0.38840349996462464,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_scratch_thin__content_region__lpips,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,canonical__p047_scratch_thin,p047_scratch_thin,canonical__p047_scratch_thin,canonical,primary,p047,,,,,opencv_telea,p047_scratch_thin,scratch_thin,p047_scratch_thin,scratch_thin,content_region,546816,28,0,740,768,0,False,> 127,8,alex,256,0.3641539216041565,0.0019446489168331027,0.3622092726873234,0.06895089999306947,0.38840349996462464,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,opencv_telea__canonical__canonical__p047_scratch_thin,canonical__p047_scratch_thin,p047_scratch_thin,canonical__p047_scratch_thin,canonical,primary,p047,,,,,opencv_telea,p047_scratch_thin,scratch_thin,p047_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.35890835523605347,0.0013948115520179272,0.35751354368403554,0.0741771999746561,0.38840349996462464,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p047_zero_control,opencv_telea__canonical__canonical__p047_zero_control,opencv_telea__canonical__canonical__p047_zero_control,canonical__p047_zero_control,p047_zero_control,canonical__p047_zero_control,canonical,primary,p047,,,,,opencv_telea,p047_zero_control,zero_control,p047_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.07690480002202094,0.3111211999785155,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p047_zero_control__content_region__lpips,opencv_telea__canonical__canonical__p047_zero_control,opencv_telea__canonical__canonical__p047_zero_control,opencv_telea__canonical__canonical__p047_zero_control,canonical__p047_zero_control,p047_zero_control,canonical__p047_zero_control,canonical,primary,p047,,,,,opencv_telea,p047_zero_control,zero_control,p047_zero_control,zero_control,content_region,546816,28,0,740,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.0711410999065265,0.3111211999785155,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_large__full_image__lpips,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,canonical__p048_loss_large,p048_loss_large,canonical__p048_loss_large,canonical,primary,p048,,,,,opencv_telea,p048_loss_large,loss_large,p048_loss_large,loss_large,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.20220209658145905,0.0877317488193512,0.11447034776210785,0.07248599990271032,0.38096300000324845,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_large__content_region__lpips,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,canonical__p048_loss_large,p048_loss_large,canonical__p048_loss_large,canonical,primary,p048,,,,,opencv_telea,p048_loss_large,loss_large,p048_loss_large,loss_large,content_region,470784,0,77,768,690,0,False,> 127,8,alex,256,0.24801163375377655,0.11216017603874207,0.13585145771503448,0.06747680006083101,0.38096300000324845,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_large__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,opencv_telea__canonical__canonical__p048_loss_large,canonical__p048_loss_large,p048_loss_large,canonical__p048_loss_large,canonical,primary,p048,,,,,opencv_telea,p048_loss_large,loss_large,p048_loss_large,loss_large,mask_bbox_crop,156025,249,183,644,578,0,False,> 127,8,alex,256,0.5918124318122864,0.3388211727142334,0.252991259098053,0.04892390000168234,0.38096300000324845,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_small__full_image__lpips,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,canonical__p048_loss_small,p048_loss_small,canonical__p048_loss_small,canonical,primary,p048,,,,,opencv_telea,p048_loss_small,loss_small,p048_loss_small,loss_small,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.1112777590751648,0.012872083112597466,0.09840567596256733,0.07210820005275309,0.3510752000147477,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_small__content_region__lpips,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,canonical__p048_loss_small,p048_loss_small,canonical__p048_loss_small,canonical,primary,p048,,,,,opencv_telea,p048_loss_small,loss_small,p048_loss_small,loss_small,content_region,470784,0,77,768,690,0,False,> 127,8,alex,256,0.1347457766532898,0.016593890264630318,0.11815188638865948,0.06390110007487237,0.3510752000147477,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_loss_small__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,opencv_telea__canonical__canonical__p048_loss_small,canonical__p048_loss_small,p048_loss_small,canonical__p048_loss_small,canonical,primary,p048,,,,,opencv_telea,p048_loss_small,loss_small,p048_loss_small,loss_small,mask_bbox_crop,142129,250,76,627,453,0,False,> 127,8,alex,256,0.31606295704841614,0.08155405521392822,0.23450890183448792,0.043829299975186586,0.3510752000147477,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_mixed_damage__full_image__lpips,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,canonical__p048_mixed_damage,p048_mixed_damage,canonical__p048_mixed_damage,canonical,primary,p048,,,,,opencv_telea,p048_mixed_damage,mixed_damage,p048_mixed_damage,mixed_damage,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.2714333236217499,0.03076210618019104,0.24067121744155884,0.07182900002226233,0.38478740002028644,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_mixed_damage__content_region__lpips,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,canonical__p048_mixed_damage,p048_mixed_damage,canonical__p048_mixed_damage,canonical,primary,p048,,,,,opencv_telea,p048_mixed_damage,mixed_damage,p048_mixed_damage,mixed_damage,content_region,470784,0,77,768,690,0,False,> 127,8,alex,256,0.3440362215042114,0.04404503107070923,0.2999911904335022,0.06416920002084225,0.38478740002028644,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_mixed_damage__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,opencv_telea__canonical__canonical__p048_mixed_damage,canonical__p048_mixed_damage,p048_mixed_damage,canonical__p048_mixed_damage,canonical,primary,p048,,,,,opencv_telea,p048_mixed_damage,mixed_damage,p048_mixed_damage,mixed_damage,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.2714333236217499,0.03076210618019104,0.24067121744155884,0.07247569994069636,0.38478740002028644,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_scratch_thin__full_image__lpips,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,canonical__p048_scratch_thin,p048_scratch_thin,canonical__p048_scratch_thin,canonical,primary,p048,,,,,opencv_telea,p048_scratch_thin,scratch_thin,p048_scratch_thin,scratch_thin,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.23296058177947998,0.0012869017664343119,0.23167368001304567,0.07247939996886998,0.3806715999962762,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_scratch_thin__content_region__lpips,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,canonical__p048_scratch_thin,p048_scratch_thin,canonical__p048_scratch_thin,canonical,primary,p048,,,,,opencv_telea,p048_scratch_thin,scratch_thin,p048_scratch_thin,scratch_thin,content_region,470784,0,77,768,690,0,False,> 127,8,alex,256,0.27833276987075806,0.0008800680516287684,0.2774527018191293,0.06527750007808208,0.3806715999962762,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_scratch_thin__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,opencv_telea__canonical__canonical__p048_scratch_thin,canonical__p048_scratch_thin,p048_scratch_thin,canonical__p048_scratch_thin,canonical,primary,p048,,,,,opencv_telea,p048_scratch_thin,scratch_thin,p048_scratch_thin,scratch_thin,mask_bbox_crop,589824,0,0,768,768,0,False,> 127,8,alex,256,0.23296058177947998,0.0012869017664343119,0.23167368001304567,0.07207240001298487,0.3806715999962762,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_zero_control__full_image__lpips,opencv_telea__canonical__canonical__p048_zero_control,opencv_telea__canonical__canonical__p048_zero_control,opencv_telea__canonical__canonical__p048_zero_control,canonical__p048_zero_control,p048_zero_control,canonical__p048_zero_control,canonical,primary,p048,,,,,opencv_telea,p048_zero_control,zero_control,p048_zero_control,zero_control,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.0724172000773251,0.3111451000440866,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p048_zero_control__content_region__lpips,opencv_telea__canonical__canonical__p048_zero_control,opencv_telea__canonical__canonical__p048_zero_control,opencv_telea__canonical__canonical__p048_zero_control,canonical__p048_zero_control,p048_zero_control,canonical__p048_zero_control,canonical,primary,p048,,,,,opencv_telea,p048_zero_control,zero_control,p048_zero_control,zero_control,content_region,470784,0,77,768,690,0,False,> 127,8,alex,256,0.0,0.0,0.0,0.0645860000513494,0.3111451000440866,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p049_loss_large__full_image__lpips,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,canonical__p049_loss_large,p049_loss_large,canonical__p049_loss_large,canonical,primary,p049,,,,,opencv_telea,p049_loss_large,loss_large,p049_loss_large,loss_large,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.1195995882153511,0.05503666400909424,0.06456292420625687,0.08012160006910563,0.37348589999601245,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p049_loss_large__content_region__lpips,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,canonical__p049_loss_large,p049_loss_large,canonical__p049_loss_large,canonical,primary,p049,,,,,opencv_telea,p049_loss_large,loss_large,p049_loss_large,loss_large,content_region,370944,142,0,625,768,0,False,> 127,8,alex,256,0.1871000975370407,0.09711583703756332,0.08998426049947739,0.06636029994115233,0.37348589999601245,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p049_loss_large__mask_bbox_crop__lpips,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,opencv_telea__canonical__canonical__p049_loss_large,canonical__p049_loss_large,p049_loss_large,canonical__p049_loss_large,canonical,primary,p049,,,,,opencv_telea,p049_loss_large,loss_large,p049_loss_large,loss_large,mask_bbox_crop,92416,192,93,496,397,0,False,> 127,8,alex,256,0.5539426207542419,0.3774704933166504,0.17647212743759155,0.047761900001205504,0.37348589999601245,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
opencv_telea__canonical__canonical__p049_loss_small__full_image__lpips,opencv_telea__canonical__canonical__p049_loss_small,opencv_telea__canonical__canonical__p049_loss_small,opencv_telea__canonical__canonical__p049_loss_small,canonical__p049_loss_small,p049_loss_small,canonical__p049_loss_small,canonical,primary,p049,,,,,opencv_telea,p049_loss_small,loss_small,p049_loss_small,loss_small,full_image,589824,0,0,768,768,0,False,> 127,8,alex,256,0.11301113665103912,0.008650358766317368,0.10436077788472176,0.07824479998089373,0.37379390001296997,2.0.0,restoration_eval.metrics_lpips,cuda,3.12.6,2.1.3,2.2.3,11.0.0,2.5.1+cu121,0.1.4,ok,
